customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0999-QXNSA,Male,1,no,yes,7,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,45.75,344.2,no
5451-MHQOF,Male,0,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Mailed check,24.45,1431.65,no
4836-WNFno,Female,0,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),25,1849.2,no
9225-BZLNZ,Male,0,yes,no,72,yes,yes,DSL,yes,yes,yes,no,yes,yes,Two year,yes,Electronic check,85.25,6083.1,no
0354-VXMJC,Male,0,yes,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.6,426.65,no
4422-QVIJA,Female,0,no,yes,35,yes,yes,DSL,no,no,no,no,no,no,Month-to-month,no,Mailed check,50.15,1655.35,no
9365-SRSZE,Male,1,yes,no,27,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,70.55,1943.9,no
6839-ITVZJ,Female,0,yes,yes,26,yes,yes,DSL,no,yes,no,yes,no,no,Month-to-month,yes,Electronic check,60.05,1616.15,yes
8332-OSJDW,Male,0,yes,yes,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,26.4,314.95,no
4735-BJKOU,Female,0,no,no,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,20.15,804.85,no
0274-JKUJR,Male,0,yes,yes,7,no,no phone service,DSL,yes,yes,yes,no,yes,yes,Month-to-month,no,Mailed check,58.85,465.7,no
5740-YHGTW,Male,0,yes,yes,70,yes,yes,Fiber optic,yes,yes,no,no,yes,no,Month-to-month,yes,Credit card (automatic),97.55,6669.05,no
8917-SZTTJ,Male,0,yes,yes,60,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.65,1161.75,no
1696-MZVAU,Male,0,yes,yes,39,no,no phone service,DSL,no,no,no,no,no,no,One year,yes,Credit card (automatic),25.25,947.75,no
7359-WWYJV,Male,0,yes,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Credit card (automatic),114.45,8375.05,no
0375-HVGXO,Female,0,no,no,1,no,no phone service,DSL,no,no,no,no,yes,no,Month-to-month,yes,Electronic check,34.7,34.7,yes
4906-ZHGPK,Male,0,yes,yes,54,yes,yes,DSL,no,yes,no,yes,yes,no,One year,yes,Electronic check,70.7,3770,no
8593-WHYHV,Male,0,no,no,3,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,85.3,264.8,yes
3795-GWTRD,Female,0,yes,yes,63,yes,no,DSL,yes,yes,yes,yes,yes,no,Two year,no,Credit card (automatic),75.55,4707.85,no
1298-PHBTI,Male,0,yes,yes,71,yes,yes,Fiber optic,no,yes,no,yes,no,no,Two year,yes,Electronic check,84.8,6152.4,no
6223-DHJGV,Female,0,no,no,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Mailed check,20.65,958.1,no
6961-MJKBO,Male,0,no,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),20.45,943,no
6097-EQISJ,Female,0,yes,yes,66,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,One year,yes,Credit card (automatic),102.45,6615.15,yes
4423-YLHDV,Female,0,yes,no,21,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,Month-to-month,yes,Bank transfer (automatic),104.4,2200.25,yes
8158-WPEZG,Male,0,no,no,11,no,no phone service,DSL,no,yes,no,yes,no,no,Month-to-month,yes,Electronic check,35.65,425.1,no
0107-YHINA,Male,0,no,yes,1,yes,yes,Fiber optic,no,no,yes,no,yes,yes,Month-to-month,yes,Electronic check,99.75,99.75,yes
4918-FYJNT,Female,1,yes,no,55,yes,yes,Fiber optic,no,yes,yes,yes,no,no,Month-to-month,no,Electronic check,90.45,5044.8,no
0727-BNRLG,Male,0,no,no,69,yes,yes,Fiber optic,no,yes,yes,yes,yes,no,Two year,yes,Credit card (automatic),97.65,6743.55,no
4854-CIDCF,Female,1,no,no,3,yes,no,Fiber optic,no,no,yes,no,no,no,Month-to-month,no,Electronic check,73.85,196.4,no
8640-SDGKB,Male,0,no,no,4,yes,no,DSL,no,no,yes,yes,yes,yes,Month-to-month,yes,Electronic check,74.4,299.7,yes
3280-MRDOF,Male,1,no,no,30,yes,yes,DSL,no,no,yes,yes,yes,no,Two year,yes,Credit card (automatic),69.1,2093.9,no
6435-SRWBJ,Female,0,no,no,5,yes,yes,Fiber optic,no,no,yes,yes,no,no,Month-to-month,yes,Electronic check,82.75,417.75,no
9964-WBQDJ,Female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),24.4,1725.4,no
6303-KFWSL,Female,0,no,no,29,yes,yes,DSL,no,yes,no,no,no,no,One year,yes,Electronic check,55.25,1620.2,no
1702-CCFNJ,Male,0,yes,no,52,yes,yes,DSL,no,yes,no,yes,no,no,Month-to-month,no,Bank transfer (automatic),61.35,3169.55,no
8932-CZHRQ,Male,0,no,no,68,yes,yes,DSL,yes,yes,yes,no,no,yes,One year,no,Credit card (automatic),76.75,5233.25,no
0386-CWRGM,Female,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.4,967.85,no
5515-RUGKN,Male,0,no,no,8,yes,no,DSL,no,no,no,no,no,yes,Month-to-month,yes,Credit card (automatic),54.75,438.05,no
0404-AHASP,Male,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.7,1421.9,no
7279-NMVJC,Female,0,no,no,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.9,323.15,no
2081-VEYEH,Male,0,no,no,3,yes,no,Fiber optic,no,yes,yes,yes,yes,yes,Month-to-month,yes,Electronic check,107.95,318.6,no
6407-UTSLV,Female,1,no,no,2,yes,no,Fiber optic,no,yes,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),83.8,163.7,no
4116-TZAQJ,Female,0,no,no,9,yes,no,Fiber optic,yes,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),74.25,639.65,yes
9060-HJJRW,Female,0,no,no,51,no,no phone service,DSL,no,yes,yes,no,yes,yes,One year,yes,Credit card (automatic),56.4,2928.5,no
2587-YNLES,Female,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,20.1,100.35,no
7398-SKNQZ,Female,0,yes,no,3,yes,yes,Fiber optic,no,no,no,no,yes,yes,Month-to-month,no,Electronic check,94.9,273.2,no
5935-FCCNB,Female,1,no,no,17,yes,yes,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,94.2,1608.15,no
1958-RNRKS,Male,0,yes,no,30,yes,yes,DSL,no,no,no,no,no,no,Month-to-month,no,Electronic check,49.9,1441.95,no
5136-RGMZO,Male,0,no,no,31,yes,yes,DSL,no,yes,no,yes,yes,no,Month-to-month,yes,Electronic check,71.05,2168.15,no
8345-MVDYC,Female,0,no,no,45,yes,no,DSL,yes,no,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),81.65,3618.7,no
8226-BXGES,Male,0,yes,no,64,yes,yes,Fiber optic,yes,yes,yes,no,no,no,One year,no,Bank transfer (automatic),89.45,5692.65,no
3877-JRJIP,Male,0,no,no,1,yes,yes,DSL,no,no,no,no,yes,no,Month-to-month,yes,Electronic check,59.85,59.85,yes
8375-DKEBR,Female,1,no,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,69.6,69.6,yes
9705-IOVQQ,Male,1,yes,yes,61,yes,yes,Fiber optic,no,yes,no,no,yes,yes,One year,no,Electronic check,99,5969.3,no
1015-OWJKI,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.05,19.05,no
7511-YMXVQ,Male,0,no,no,9,no,no phone service,DSL,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,45.4,418.8,yes
2040-XBAVJ,Male,0,yes,yes,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),114.45,8100.55,no
7551-JOHTI,Female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.5,19.5,yes
8887-IPQNC,Female,0,yes,no,7,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Mailed check,44.25,313.45,no
8646-JCOMS,Female,0,yes,no,66,yes,yes,Fiber optic,no,yes,yes,yes,no,no,One year,yes,Bank transfer (automatic),90.55,6130.95,no
9804-ICWBG,Male,0,no,no,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,69.9,69.9,yes
1222-KJNZD,Male,0,yes,yes,40,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Bank transfer (automatic),20.4,745.3,no
0106-GHRQR,Male,0,no,no,16,yes,yes,DSL,no,yes,yes,no,no,yes,Month-to-month,yes,Bank transfer (automatic),71.4,1212.1,no
5318-IXUZF,Female,0,no,no,2,yes,no,Fiber optic,no,yes,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),87.15,183.75,yes
3768-VHXQO,Male,0,yes,no,67,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),24.85,1583.5,no
8952-WCVCD,Female,0,yes,no,41,yes,no,Fiber optic,yes,yes,yes,no,yes,yes,One year,yes,Bank transfer (automatic),104.45,4162.05,no
2418-TPEUN,Female,0,yes,yes,56,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),19.8,1119.9,no
3963-RYFNS,Female,0,no,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),116.45,8013.55,no
3198-VELRD,Female,0,yes,yes,3,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Bank transfer (automatic),84.75,264.85,yes
8540-ZQGEA,Female,0,yes,no,54,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.05,1102.4,no
1320-REHCS,Male,1,no,no,52,yes,yes,Fiber optic,no,yes,yes,yes,yes,yes,Month-to-month,yes,Electronic check,110.75,5832,no
4137-JOPHL,Female,0,no,no,50,yes,no,Fiber optic,no,no,yes,yes,no,yes,Two year,yes,Bank transfer (automatic),89.7,4304.5,no
9436-ZBZCT,Male,0,no,no,14,yes,yes,Fiber optic,no,no,no,yes,yes,no,Month-to-month,yes,Electronic check,89.95,1178.4,yes
7801-CEDNV,Male,0,yes,no,27,yes,no,DSL,yes,no,no,no,no,no,One year,no,Credit card (automatic),48.7,1421.75,no
2057-BOYKM,Female,1,yes,no,72,yes,yes,Fiber optic,yes,yes,yes,yes,no,no,Two year,yes,Bank transfer (automatic),96.6,6827.5,no
3658-QQJYD,Male,0,no,no,62,yes,no,DSL,yes,yes,no,no,yes,yes,One year,yes,Credit card (automatic),74.3,4698.05,no
1803-BGNBD,Female,0,no,no,12,yes,no,DSL,no,yes,no,yes,no,no,Month-to-month,yes,Electronic check,54.3,654.5,no
0134-XWXCE,Female,1,no,no,44,yes,no,DSL,no,no,yes,yes,yes,yes,One year,no,Bank transfer (automatic),74.85,3268.05,no
6950-TWMYB,Male,0,yes,yes,54,yes,no,Fiber optic,no,yes,no,yes,no,no,Two year,yes,Bank transfer (automatic),79.95,4362.05,no
5848-FHRFC,Female,0,no,no,68,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),20.05,1386.9,no
2243-FNMMI,Male,0,no,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.4,415.4,no
2511-MORQY,Male,0,yes,yes,50,yes,yes,DSL,no,no,yes,no,no,no,One year,no,Bank transfer (automatic),54.9,2614.1,no
5356-KZCKT,Male,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),24.45,1513.6,no
9470-XCCEM,Male,0,yes,yes,35,yes,yes,Fiber optic,no,yes,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),89.65,3161.6,no
6519-CFDBX,Female,0,no,no,2,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Electronic check,45.4,80.95,no
3902-MIVLE,Male,0,yes,yes,63,yes,yes,DSL,yes,no,yes,yes,no,yes,Two year,no,Mailed check,75.7,4676.7,no
0409-WTMPL,Female,0,yes,no,58,yes,yes,Fiber optic,yes,yes,yes,no,yes,yes,One year,yes,Credit card (automatic),110.65,6526.65,no
8763-KIAFH,Female,0,yes,yes,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,yes,Mailed check,20.55,583.3,no
3669-WHAFY,Female,0,yes,no,71,yes,yes,Fiber optic,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),115.15,8078.1,no
3055-VTCGS,Female,0,no,no,63,yes,no,DSL,no,no,yes,no,no,yes,One year,no,Credit card (automatic),58.55,3503.5,no
3144-KMTWZ,Male,0,yes,no,71,yes,yes,Fiber optic,no,yes,yes,no,no,yes,Month-to-month,yes,Bank transfer (automatic),93.25,6669.45,no
7279-BUYWN,Female,1,no,no,41,yes,yes,Fiber optic,yes,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,113.2,4689.5,yes
7156-MHUGY,Male,1,no,no,13,yes,no,Fiber optic,no,no,no,no,yes,yes,Month-to-month,yes,Electronic check,90.5,1201.15,yes
7198-GLXTC,Male,0,no,no,2,yes,no,Fiber optic,no,no,no,no,yes,no,Month-to-month,no,Electronic check,79,143.65,yes
2007-QVGAW,Female,0,yes,yes,68,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),19.35,1292.65,no
5207-PLSTK,Male,0,yes,yes,1,yes,no,DSL,yes,no,no,no,no,no,Month-to-month,yes,Mailed check,48.75,48.75,no
2307-FYNNL,Male,1,no,no,65,yes,yes,Fiber optic,yes,no,yes,yes,yes,yes,Two year,yes,Electronic check,109.05,7108.2,no
5605-XNWEN,Male,1,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),25,1802.55,no
2155-AMQRX,Female,0,no,no,28,yes,yes,DSL,no,no,no,yes,no,no,Month-to-month,yes,Credit card (automatic),54.9,1505.15,no
6181-AXXYF,Male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),24.75,1859.1,no
5091-HFAZW,Female,0,no,no,2,yes,no,Fiber optic,yes,yes,no,no,yes,no,Month-to-month,yes,Electronic check,91.15,168.5,no
0516-VRYBW,Female,0,no,yes,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),20.15,390.85,yes
2519-LBNQL,Male,1,yes,no,60,yes,yes,Fiber optic,no,yes,yes,no,yes,yes,One year,yes,Electronic check,104.35,6339.45,no
8623-ULFNQ,Female,1,no,no,26,yes,yes,DSL,no,no,no,yes,no,yes,Month-to-month,yes,Electronic check,66.05,1652.4,no
8380-PEFPE,Male,0,no,yes,1,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Electronic check,71.65,71.65,yes
5687-DKDTV,Female,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.35,77.5,yes
1568-LJSZU,Male,0,yes,yes,68,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,yes,Credit card (automatic),92.2,6392.85,no
7530-HDYDS,Female,0,no,no,38,yes,no,Fiber optic,no,yes,yes,yes,no,no,Month-to-month,yes,Credit card (automatic),84.25,3264.5,yes
7789-HKSBS,Female,1,yes,no,42,yes,yes,Fiber optic,yes,no,yes,no,yes,yes,One year,yes,Bank transfer (automatic),105.2,4599.15,no
7416-CKTEP,Female,0,yes,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),19.6,1134.25,no
2586-CWXVV,Male,0,yes,no,54,no,no phone service,DSL,no,yes,no,no,no,no,Month-to-month,no,Electronic check,30.4,1621.35,no
3096-IZETN,Female,0,no,no,12,yes,no,Fiber optic,no,no,no,no,no,yes,Month-to-month,no,Bank transfer (automatic),78.1,947.3,yes
2348-KCJLT,Female,0,yes,no,44,yes,no,DSL,yes,yes,yes,no,no,no,One year,yes,Mailed check,61.5,2722.2,no
8401-EMUWF,Male,0,yes,yes,42,yes,yes,DSL,yes,yes,no,no,yes,no,Month-to-month,yes,Bank transfer (automatic),69.4,3058.3,no
4193-IBKSW,Male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.75,1769.6,no
5377-NDTOU,Female,0,yes,yes,71,yes,yes,DSL,yes,yes,yes,yes,yes,yes,Two year,no,Mailed check,91.05,6293.75,no
5922-ABDVO,Female,0,yes,no,19,yes,yes,Fiber optic,no,no,yes,no,no,yes,Month-to-month,no,Mailed check,89.65,1761.05,yes
2474-LCNUE,Female,0,yes,no,23,yes,yes,DSL,no,no,no,yes,yes,yes,Month-to-month,yes,Credit card (automatic),73.65,1642.75,no
0839-QNXME,Female,0,no,no,30,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),19.4,578.5,no
3506-OVLKD,Male,0,no,no,35,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),26.2,954.9,no
9172-ANCRX,Female,0,no,no,10,yes,yes,Fiber optic,yes,no,no,no,yes,yes,Month-to-month,yes,Electronic check,98.7,973.25,yes
6650-VJONK,Male,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,Month-to-month,yes,Bank transfer (automatic),43.85,43.85,no
2178-PMGCJ,Male,0,no,no,22,yes,no,Fiber optic,no,no,no,no,no,no,Month-to-month,yes,Mailed check,69.7,1490.4,no
7492-TAFJD,Male,0,yes,yes,7,no,no phone service,DSL,yes,yes,yes,no,no,no,Two year,no,Mailed check,38.55,280,no
2773-MADBQ,Female,0,no,no,36,no,no phone service,DSL,yes,yes,yes,yes,no,yes,Two year,yes,Mailed check,53.1,1901.25,no
6016-LVTJQ,Female,0,yes,yes,34,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.65,716.4,no
7860-KSUGX,Male,0,yes,yes,72,yes,yes,DSL,yes,yes,yes,no,no,no,Two year,no,Credit card (automatic),64.45,4720,no
8966-KZXXA,Male,0,yes,yes,36,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),25.1,930.95,no
6910-HADCM,Female,0,no,no,1,yes,no,Fiber optic,no,no,yes,no,no,no,Month-to-month,no,Electronic check,76.35,76.35,yes
4816-LXZYW,Female,0,no,no,23,yes,yes,Fiber optic,no,yes,no,no,no,no,Month-to-month,yes,Electronic check,79.15,1676.95,yes
9606-PBKBQ,Male,1,yes,no,32,yes,yes,Fiber optic,no,no,no,no,no,yes,Month-to-month,yes,Electronic check,85,2642.05,yes
5149-QYTTU,Female,0,yes,yes,71,yes,yes,Fiber optic,yes,yes,yes,yes,no,no,One year,yes,Credit card (automatic),95.15,6770.85,no
2070-XYMFH,Female,1,no,no,23,yes,yes,Fiber optic,no,no,yes,no,no,no,Month-to-month,yes,Mailed check,79.35,1835.3,no
2085-BOJKI,Male,0,yes,no,17,yes,no,Fiber optic,no,no,yes,no,yes,yes,One year,yes,Bank transfer (automatic),96.65,1588.25,no
0817-HSUSE,Male,0,no,no,1,yes,no,DSL,no,no,yes,yes,yes,yes,Month-to-month,yes,Electronic check,75.5,75.5,no
5442-PPTJY,Male,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.7,258.35,no
1927-QEWMY,Female,0,yes,no,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.5,1502.25,no
1663-MHLHE,Male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.2,19.2,no
